state_family,M,regime,model_type,model_label,M_over_d,_source_csv,benchmark_seed,best_objective_value,bias_scale_init,d,data_seed,dtype,eval_interval,final_objective_value,gap_abs_sdp,instance_id,jax_backend,jax_devices,learning_rate,learning_rate_schedule,max_steps,memory_optimization,n_sys,num_ops,num_restarts,num_steps,observed_restart_count,optimizer_name,p_opt_sdp,p_succ,restart_id,scale_init,seed_opt,state_array_sha256,state_family_label,state_seed,su_depth,termination_reason,theta_dim,theta_dtype,threshold,walsh_degree
haar,16,M=d,full_ucr,full-UCR,1.0,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd1_fullucr_nsys4_M16_instances00-09_r5_su61_steps1000_nomemopt/instance00/full_ucr/raw/haar_full_ucr_gpu_results.csv,416000,0.25901705026626587,1.0,16,816000,complex64,50,0.2590378522872925,-8.736258286567988e-06,0,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,4995,5,1000,5,adam,0.740953411454421,0.7409621477127075,0,1.0,0,37ece13a3bef9094102a8820571638194e68deea4c98f35a33d4ea46c9b06c46,Haar-random,816000,61,max_steps,4080,float32,1e-06,
haar,16,M=d,walsh_degree_1,WD-1,1.0,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd1_fullucr_nsys4_M16_instances00-09_r5_su61_steps1000_nomemopt/instance00/walsh_degree_1/raw/haar_walsh_degree1_gpu_results.csv,416000,0.2590157389640808,1.0,16,816000,complex64,50,0.2590339183807373,-1.267016484174377e-05,0,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,4825,5,1000,5,adam,0.740953411454421,0.7409660816192627,3,1.0,3,,Haar-random,816000,61,max_steps,3866,float32,1e-06,1
haar,16,M=d,full_ucr,full-UCR,1.0,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd1_fullucr_nsys4_M16_instances00-09_r5_su61_steps1000_nomemopt/instance01/full_ucr/raw/haar_full_ucr_gpu_results.csv,416001,0.2676492929458618,1.0,16,816001,complex64,50,0.26766401529312134,-1.6975011439157583e-05,1,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,4995,5,1000,5,adam,0.7323190096954395,0.7323359847068787,4,1.0,4,c2ab03ea65ccc28e086a73c81c58359ee8b775bc6a2c612e5bb0845a0555c769,Haar-random,816001,61,max_steps,4080,float32,1e-06,
haar,16,M=d,walsh_degree_1,WD-1,1.0,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd1_fullucr_nsys4_M16_instances00-09_r5_su61_steps1000_nomemopt/instance01/walsh_degree_1/raw/haar_walsh_degree1_gpu_results.csv,416001,0.26764869689941406,1.0,16,816001,complex64,50,0.26770901679992676,2.802649536626234e-05,1,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,4825,5,1000,5,adam,0.7323190096954395,0.7322909832000732,3,1.0,3,c2ab03ea65ccc28e086a73c81c58359ee8b775bc6a2c612e5bb0845a0555c769,Haar-random,816001,61,max_steps,3866,float32,1e-06,1
haar,16,M=d,full_ucr,full-UCR,1.0,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd1_fullucr_nsys4_M16_instances00-09_r5_su61_steps1000_nomemopt/instance02/full_ucr/raw/haar_full_ucr_gpu_results.csv,416002,0.26914238929748535,1.0,16,816002,complex64,50,0.2691735029220581,1.669730485531762e-05,2,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,4995,5,1000,5,adam,0.7308431943827972,0.7308264970779419,3,1.0,3,0d5f5723926efbb27d0e9d3fef2ac64dd73a99258ac93cdf542aeb2ce4a4c5f6,Haar-random,816002,61,max_steps,4080,float32,1e-06,
haar,16,M=d,walsh_degree_1,WD-1,1.0,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd1_fullucr_nsys4_M16_instances00-09_r5_su61_steps1000_nomemopt/instance02/walsh_degree_1/raw/haar_walsh_degree1_gpu_results.csv,416002,0.26912903785705566,1.0,16,816002,complex64,50,0.2691839933395386,2.718772233578637e-05,2,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,4825,5,1000,5,adam,0.7308431943827972,0.7308160066604614,1,1.0,1,0d5f5723926efbb27d0e9d3fef2ac64dd73a99258ac93cdf542aeb2ce4a4c5f6,Haar-random,816002,61,max_steps,3866,float32,1e-06,1
haar,16,M=d,full_ucr,full-UCR,1.0,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd1_fullucr_nsys4_M16_instances00-09_r5_su61_steps1000_nomemopt/instance03/full_ucr/raw/haar_full_ucr_gpu_results.csv,416003,0.23756390810012817,1.0,16,816003,complex64,50,0.23759210109710693,3.4489877523968815e-06,3,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,4995,5,1000,5,adam,0.7624113478906455,0.7624078989028931,4,1.0,4,e3b30a2e1ef1b08aebd46774fdfb2bf91efeb44543144cfaf68f08f01e0a7d35,Haar-random,816003,61,max_steps,4080,float32,1e-06,
haar,16,M=d,walsh_degree_1,WD-1,1.0,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd1_fullucr_nsys4_M16_instances00-09_r5_su61_steps1000_nomemopt/instance03/walsh_degree_1/raw/haar_walsh_degree1_gpu_results.csv,416003,0.23755431175231934,1.0,16,816003,complex64,50,0.23757123947143555,-1.7412637918989837e-05,3,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,4825,5,1000,5,adam,0.7624113478906455,0.7624287605285645,4,1.0,4,e3b30a2e1ef1b08aebd46774fdfb2bf91efeb44543144cfaf68f08f01e0a7d35,Haar-random,816003,61,max_steps,3866,float32,1e-06,1
haar,16,M=d,full_ucr,full-UCR,1.0,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd1_fullucr_nsys4_M16_instances00-09_r5_su61_steps1000_nomemopt/instance04/full_ucr/raw/haar_full_ucr_gpu_results.csv,416004,0.261441707611084,1.0,16,816004,complex64,50,0.2614576816558838,-1.3524998524583332e-05,4,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,4995,5,1000,5,adam,0.7385287933455916,0.7385423183441162,2,1.0,2,09df0461941a72d12ca467f6876e7a3335b61bb739afa3770f765c5ff718dd33,Haar-random,816004,61,max_steps,4080,float32,1e-06,
haar,16,M=d,walsh_degree_1,WD-1,1.0,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd1_fullucr_nsys4_M16_instances00-09_r5_su61_steps1000_nomemopt/instance04/walsh_degree_1/raw/haar_walsh_degree1_gpu_results.csv,416004,0.26143980026245117,1.0,16,816004,complex64,50,0.2614612579345703,-9.948719838059894e-06,4,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,4825,5,1000,5,adam,0.7385287933455916,0.7385387420654297,1,1.0,1,09df0461941a72d12ca467f6876e7a3335b61bb739afa3770f765c5ff718dd33,Haar-random,816004,61,max_steps,3866,float32,1e-06,1
haar,16,M=d,full_ucr,full-UCR,1.0,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd1_fullucr_nsys4_M16_instances00-09_r5_su61_steps1000_nomemopt/instance05/full_ucr/raw/haar_full_ucr_gpu_results.csv,416005,0.26609158515930176,1.0,16,816005,complex64,50,0.2661060094833374,-3.10911813067305e-05,5,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,4995,5,1000,5,adam,0.7338628993353559,0.7338939905166626,3,1.0,3,9c0c4fb93716054945639fd699ed35cbe508a0348ea0759fcb8be142f129556c,Haar-random,816005,61,max_steps,4080,float32,1e-06,
haar,16,M=d,walsh_degree_1,WD-1,1.0,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd1_fullucr_nsys4_M16_instances00-09_r5_su61_steps1000_nomemopt/instance05/walsh_degree_1/raw/haar_walsh_degree1_gpu_results.csv,416005,0.26608777046203613,1.0,16,816005,complex64,50,0.2660958766937256,-4.1223970918546904e-05,5,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,4825,5,1000,5,adam,0.7338628993353559,0.7339041233062744,1,1.0,1,9c0c4fb93716054945639fd699ed35cbe508a0348ea0759fcb8be142f129556c,Haar-random,816005,61,max_steps,3866,float32,1e-06,1
haar,16,M=d,full_ucr,full-UCR,1.0,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd1_fullucr_nsys4_M16_instances00-09_r5_su61_steps1000_nomemopt/instance06/full_ucr/raw/haar_full_ucr_gpu_results.csv,416006,0.2840569019317627,1.0,16,816006,complex64,50,0.28407764434814453,6.754459995605977e-05,6,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,4995,5,1000,5,adam,0.7159899002518115,0.7159223556518555,1,1.0,1,4995717b820d0dd15fdfc51ee230b71ee6a5329236ec8ee7c8ec1c48f411ff75,Haar-random,816006,61,max_steps,4080,float32,1e-06,
haar,16,M=d,walsh_degree_1,WD-1,1.0,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd1_fullucr_nsys4_M16_instances00-09_r5_su61_steps1000_nomemopt/instance06/walsh_degree_1/raw/haar_walsh_degree1_gpu_results.csv,416006,0.2839779853820801,1.0,16,816006,complex64,50,0.28397804498672485,-3.2054761463617965e-05,6,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,4825,5,1000,5,adam,0.7159899002518115,0.7160219550132751,2,1.0,2,4995717b820d0dd15fdfc51ee230b71ee6a5329236ec8ee7c8ec1c48f411ff75,Haar-random,816006,61,max_steps,3866,float32,1e-06,1
haar,16,M=d,full_ucr,full-UCR,1.0,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd1_fullucr_nsys4_M16_instances00-09_r5_su61_steps1000_nomemopt/instance07/full_ucr/raw/haar_full_ucr_gpu_results.csv,416007,0.27111828327178955,1.0,16,816007,complex64,50,0.2711396813392639,-4.041115979624976e-06,7,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,4995,5,1000,5,adam,0.7288562775447565,0.7288603186607361,4,1.0,4,b577c8eb79a576b9caaad2442bde21814ea93a25303c82691f6d79f9e0054ce1,Haar-random,816007,61,max_steps,4080,float32,1e-06,
haar,16,M=d,walsh_degree_1,WD-1,1.0,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd1_fullucr_nsys4_M16_instances00-09_r5_su61_steps1000_nomemopt/instance07/walsh_degree_1/raw/haar_walsh_degree1_gpu_results.csv,416007,0.2711120843887329,1.0,16,816007,complex64,50,0.2711334228515625,-1.0299603681040992e-05,7,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,4825,5,1000,5,adam,0.7288562775447565,0.7288665771484375,1,1.0,1,b577c8eb79a576b9caaad2442bde21814ea93a25303c82691f6d79f9e0054ce1,Haar-random,816007,61,max_steps,3866,float32,1e-06,1
haar,16,M=d,full_ucr,full-UCR,1.0,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd1_fullucr_nsys4_M16_instances00-09_r5_su61_steps1000_nomemopt/instance08/full_ucr/raw/haar_full_ucr_gpu_results.csv,416008,0.27778351306915283,1.0,16,816008,complex64,50,0.2778036594390869,-2.1404057628515716e-06,8,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,4995,5,1000,5,adam,0.7221942001551502,0.7221963405609131,1,1.0,1,7333c23d883caa7675928339af78c379071d6d32f10213fed3cc310195ff8fce,Haar-random,816008,61,max_steps,4080,float32,1e-06,
haar,16,M=d,walsh_degree_1,WD-1,1.0,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd1_fullucr_nsys4_M16_instances00-09_r5_su61_steps1000_nomemopt/instance08/walsh_degree_1/raw/haar_walsh_degree1_gpu_results.csv,416008,0.27777183055877686,1.0,16,816008,complex64,50,0.2777930498123169,-1.2750032532871103e-05,8,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,4825,5,1000,5,adam,0.7221942001551502,0.7222069501876831,4,1.0,4,7333c23d883caa7675928339af78c379071d6d32f10213fed3cc310195ff8fce,Haar-random,816008,61,max_steps,3866,float32,1e-06,1
haar,16,M=d,full_ucr,full-UCR,1.0,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd1_fullucr_nsys4_M16_instances00-09_r5_su61_steps1000_nomemopt/instance09/full_ucr/raw/haar_full_ucr_gpu_results.csv,416009,0.27690672874450684,1.0,16,816009,complex64,50,0.27691328525543213,-1.7742793834596426e-05,9,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,4995,5,600,5,adam,0.7230689719507333,0.7230867147445679,1,1.0,1,bf6e967b6d327dada7018fe0fbffb85a93ac480495681be519e2fd0bf9c1017f,Haar-random,816009,61,threshold,4080,float32,1e-06,
haar,16,M=d,walsh_degree_1,WD-1,1.0,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd1_fullucr_nsys4_M16_instances00-09_r5_su61_steps1000_nomemopt/instance09/walsh_degree_1/raw/haar_walsh_degree1_gpu_results.csv,416009,0.276894211769104,1.0,16,816009,complex64,50,0.27690547704696655,-2.55510023001726e-05,9,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,4825,5,1000,5,adam,0.7230689719507333,0.7230945229530334,0,1.0,0,bf6e967b6d327dada7018fe0fbffb85a93ac480495681be519e2fd0bf9c1017f,Haar-random,816009,61,max_steps,3866,float32,1e-06,1
haar,17,M=d+1,full_ucr,full-UCR,1.0625,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd4_fullucr_nsys4_M17_instances00-09_r5_su61_steps1000_nomemopt/instance00/full_ucr/raw/haar_full_ucr_gpu_results.csv,417000,0.28533655405044556,1.0,16,817000,complex64,50,0.2853918671607971,2.9970802464474033e-05,0,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,10323,5,1000,5,adam,0.7146381036416674,0.7146081328392029,0,1.0,0,15d19572fa7e2ba6c08db3025d6021c7578580c1dd25e53b95148ce94cb5dbb0,Haar-random,817000,61,max_steps,8432,float32,1e-06,
haar,17,M=d+1,walsh_degree_4,WD-4,1.0625,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd4_fullucr_nsys4_M17_instances00-09_r5_su61_steps1000_nomemopt/instance00/walsh_degree_4/raw/haar_walsh_degree4_gpu_results.csv,417000,0.2853242754936218,1.0,16,817000,complex64,50,0.2853473424911499,-1.4553867182742763e-05,0,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,12331,5,1000,5,adam,0.7146381036416674,0.7146526575088501,3,1.0,3,15d19572fa7e2ba6c08db3025d6021c7578580c1dd25e53b95148ce94cb5dbb0,Haar-random,817000,61,max_steps,8302,float32,1e-06,4
haar,17,M=d+1,full_ucr,full-UCR,1.0625,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd4_fullucr_nsys4_M17_instances00-09_r5_su61_steps1000_nomemopt/instance01/full_ucr/raw/haar_full_ucr_gpu_results.csv,417001,0.3001974821090698,1.0,16,817001,complex64,50,0.3001974821090698,-2.7233990591235546e-05,1,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,10323,5,1000,5,adam,0.6997752839003389,0.6998025178909302,3,1.0,3,5b40a237f6e59fbeb92b2010af8eec1f4fb0ffeac6b86ce424c5bee54e07b255,Haar-random,817001,61,max_steps,8432,float32,1e-06,
haar,17,M=d+1,walsh_degree_4,WD-4,1.0625,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd4_fullucr_nsys4_M17_instances00-09_r5_su61_steps1000_nomemopt/instance01/walsh_degree_4/raw/haar_walsh_degree4_gpu_results.csv,417001,0.30018502473831177,1.0,16,817001,complex64,50,0.30069494247436523,0.0004702263747041746,1,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,12331,5,1000,5,adam,0.6997752839003389,0.6993050575256348,3,1.0,3,5b40a237f6e59fbeb92b2010af8eec1f4fb0ffeac6b86ce424c5bee54e07b255,Haar-random,817001,61,max_steps,8302,float32,1e-06,4
haar,17,M=d+1,full_ucr,full-UCR,1.0625,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd4_fullucr_nsys4_M17_instances00-09_r5_su61_steps1000_nomemopt/instance02/full_ucr/raw/haar_full_ucr_gpu_results.csv,417002,0.30117934942245483,1.0,16,817002,complex64,50,0.30132174491882324,0.00011150944879445568,2,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,10323,5,1000,5,adam,0.6987897645299712,0.6986782550811768,1,1.0,1,623f24e848505cd3757d4218d4cfba8df71adf8f18743917418da21cea4d6b44,Haar-random,817002,61,max_steps,8432,float32,1e-06,
haar,17,M=d+1,walsh_degree_4,WD-4,1.0625,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd4_fullucr_nsys4_M17_instances00-09_r5_su61_steps1000_nomemopt/instance02/walsh_degree_4/raw/haar_walsh_degree4_gpu_results.csv,417002,0.30117666721343994,1.0,16,817002,complex64,50,0.30120551586151123,-4.71960851755604e-06,2,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,12331,5,1000,5,adam,0.6987897645299712,0.6987944841384888,2,1.0,2,623f24e848505cd3757d4218d4cfba8df71adf8f18743917418da21cea4d6b44,Haar-random,817002,61,max_steps,8302,float32,1e-06,4
haar,17,M=d+1,full_ucr,full-UCR,1.0625,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd4_fullucr_nsys4_M17_instances00-09_r5_su61_steps1000_nomemopt/instance03/full_ucr/raw/haar_full_ucr_gpu_results.csv,417003,0.32024359703063965,1.0,16,817003,complex64,50,0.32027900218963623,6.033043445263786e-05,3,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,10323,5,1000,5,adam,0.6797813282448164,0.6797209978103638,0,1.0,0,3f74ca6227a4cb87b5117f703d554960b4a4924ba587a4142e8b0d876bb6bbe0,Haar-random,817003,61,max_steps,8432,float32,1e-06,
haar,17,M=d+1,walsh_degree_4,WD-4,1.0625,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd4_fullucr_nsys4_M17_instances00-09_r5_su61_steps1000_nomemopt/instance03/walsh_degree_4/raw/haar_walsh_degree4_gpu_results.csv,417003,0.320185124874115,1.0,16,817003,complex64,50,0.3202902674674988,7.159571231518669e-05,3,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,12331,5,1000,5,adam,0.6797813282448164,0.6797097325325012,2,1.0,2,3f74ca6227a4cb87b5117f703d554960b4a4924ba587a4142e8b0d876bb6bbe0,Haar-random,817003,61,max_steps,8302,float32,1e-06,4
haar,17,M=d+1,full_ucr,full-UCR,1.0625,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd4_fullucr_nsys4_M17_instances00-09_r5_su61_steps1000_nomemopt/instance04/full_ucr/raw/haar_full_ucr_gpu_results.csv,417004,0.28238534927368164,1.0,16,817004,complex64,50,0.28242260217666626,1.7798543382574472e-05,4,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,10323,5,1000,5,adam,0.7175951963667163,0.7175773978233337,1,1.0,1,795ce8e285c3d74035f6599d2b55996ce78b06240697441e5894f5f155ad7534,Haar-random,817004,61,max_steps,8432,float32,1e-06,
haar,17,M=d+1,walsh_degree_4,WD-4,1.0625,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd4_fullucr_nsys4_M17_instances00-09_r5_su61_steps1000_nomemopt/instance04/walsh_degree_4/raw/haar_walsh_degree4_gpu_results.csv,417004,0.2823669910430908,1.0,16,817004,complex64,50,0.2825133204460144,0.000108516812730719,4,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,12331,5,1000,5,adam,0.7175951963667163,0.7174866795539856,3,1.0,3,795ce8e285c3d74035f6599d2b55996ce78b06240697441e5894f5f155ad7534,Haar-random,817004,61,max_steps,8302,float32,1e-06,4
haar,17,M=d+1,full_ucr,full-UCR,1.0625,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd4_fullucr_nsys4_M17_instances00-09_r5_su61_steps1000_nomemopt/instance05/full_ucr/raw/haar_full_ucr_gpu_results.csv,417005,0.2917294502258301,1.0,16,817005,complex64,50,0.29175662994384766,9.010062186121104e-06,5,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,10323,5,1000,5,adam,0.7082523801183385,0.7082433700561523,2,1.0,2,a0b89f677a06830469d13aa2b2a320e525ee13d1edddfa21c9db03cbfee8f5cb,Haar-random,817005,61,max_steps,8432,float32,1e-06,
haar,17,M=d+1,walsh_degree_4,WD-4,1.0625,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd4_fullucr_nsys4_M17_instances00-09_r5_su61_steps1000_nomemopt/instance05/walsh_degree_4/raw/haar_walsh_degree4_gpu_results.csv,417005,0.29172420501708984,1.0,16,817005,complex64,50,0.29192936420440674,0.00018174432274520314,5,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,12331,5,1000,5,adam,0.7082523801183385,0.7080706357955933,1,1.0,1,a0b89f677a06830469d13aa2b2a320e525ee13d1edddfa21c9db03cbfee8f5cb,Haar-random,817005,61,max_steps,8302,float32,1e-06,4
haar,17,M=d+1,full_ucr,full-UCR,1.0625,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd4_fullucr_nsys4_M17_instances00-09_r5_su61_steps1000_nomemopt/instance06/full_ucr/raw/haar_full_ucr_gpu_results.csv,417006,0.28709274530410767,1.0,16,817006,complex64,50,0.28710150718688965,-1.5572380658523954e-05,6,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,10323,5,1000,5,adam,0.7128829204324518,0.7128984928131104,0,1.0,0,8a8ebb4a22870404d4d3f407b0220ab0aaffd6f53e93e3aa465e953f4af8aae7,Haar-random,817006,61,max_steps,8432,float32,1e-06,
haar,17,M=d+1,walsh_degree_4,WD-4,1.0625,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd4_fullucr_nsys4_M17_instances00-09_r5_su61_steps1000_nomemopt/instance06/walsh_degree_4/raw/haar_walsh_degree4_gpu_results.csv,417006,0.287079393863678,1.0,16,817006,complex64,50,0.28711575269699097,-1.326870557205595e-06,6,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,12331,5,1000,5,adam,0.7128829204324518,0.712884247303009,2,1.0,2,8a8ebb4a22870404d4d3f407b0220ab0aaffd6f53e93e3aa465e953f4af8aae7,Haar-random,817006,61,max_steps,8302,float32,1e-06,4
haar,17,M=d+1,full_ucr,full-UCR,1.0625,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd4_fullucr_nsys4_M17_instances00-09_r5_su61_steps1000_nomemopt/instance07/full_ucr/raw/haar_full_ucr_gpu_results.csv,417007,0.2823147773742676,1.0,16,817007,complex64,50,0.28233301639556885,-1.0704864739308206e-05,7,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,10323,5,450,5,adam,0.7176562787396918,0.7176669836044312,3,1.0,3,e9b8283e24bebc765193c4548716dc9caed1b3da66704652bfde075e64cbf980,Haar-random,817007,61,threshold,8432,float32,1e-06,
haar,17,M=d+1,walsh_degree_4,WD-4,1.0625,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd4_fullucr_nsys4_M17_instances00-09_r5_su61_steps1000_nomemopt/instance07/walsh_degree_4/raw/haar_walsh_degree4_gpu_results.csv,417007,0.28229522705078125,1.0,16,817007,complex64,50,0.28234124183654785,-2.4794237603043e-06,7,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,12331,5,1000,5,adam,0.7176562787396918,0.7176587581634521,3,1.0,3,e9b8283e24bebc765193c4548716dc9caed1b3da66704652bfde075e64cbf980,Haar-random,817007,61,max_steps,8302,float32,1e-06,4
haar,17,M=d+1,full_ucr,full-UCR,1.0625,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd4_fullucr_nsys4_M17_instances00-09_r5_su61_steps1000_nomemopt/instance08/full_ucr/raw/haar_full_ucr_gpu_results.csv,417008,0.28748077154159546,1.0,16,817008,complex64,50,0.28750407695770264,-2.010984810674188e-06,8,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,10323,5,1000,5,adam,0.7124939120574867,0.7124959230422974,0,1.0,0,33c3defafae16cc50f9c13aff4b9bdb091bb438357e68a7d55318fc397f24467,Haar-random,817008,61,max_steps,8432,float32,1e-06,
haar,17,M=d+1,walsh_degree_4,WD-4,1.0625,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd4_fullucr_nsys4_M17_instances00-09_r5_su61_steps1000_nomemopt/instance08/walsh_degree_4/raw/haar_walsh_degree4_gpu_results.csv,417008,0.2874715328216553,1.0,16,817008,complex64,50,0.28769147396087646,0.00018538601836315394,8,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,12331,5,1000,5,adam,0.7124939120574867,0.7123085260391235,4,1.0,4,33c3defafae16cc50f9c13aff4b9bdb091bb438357e68a7d55318fc397f24467,Haar-random,817008,61,max_steps,8302,float32,1e-06,4
haar,17,M=d+1,full_ucr,full-UCR,1.0625,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd4_fullucr_nsys4_M17_instances00-09_r5_su61_steps1000_nomemopt/instance09/full_ucr/raw/haar_full_ucr_gpu_results.csv,417009,0.29155224561691284,1.0,16,817009,complex64,50,0.29183846712112427,0.0002494895174962597,9,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,10323,5,1000,5,adam,0.708411022396372,0.7081615328788757,0,1.0,0,88886ce31882d69073582cec050f04f8dbd513334d2d23c79648737b2b1275ce,Haar-random,817009,61,max_steps,8432,float32,1e-06,
haar,17,M=d+1,walsh_degree_4,WD-4,1.0625,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd4_fullucr_nsys4_M17_instances00-09_r5_su61_steps1000_nomemopt/instance09/walsh_degree_4/raw/haar_walsh_degree4_gpu_results.csv,417009,0.2915516495704651,1.0,16,817009,complex64,50,0.2917540669441223,0.00016508934049430657,9,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,12331,5,1000,5,adam,0.708411022396372,0.7082459330558777,3,1.0,3,88886ce31882d69073582cec050f04f8dbd513334d2d23c79648737b2b1275ce,Haar-random,817009,61,max_steps,8302,float32,1e-06,4
haar,20,M/d=1.25,full_ucr,full-UCR,1.25,/home/shc/QSD_project/gpu_qsd/results/memopt_haar_wd4_fullucr_nsys4_M20_instances00-09_r5_su61_steps1000_nomemopt/instance00/full_ucr/raw/haar_full_ucr_gpu_results.csv,420000,0.354889452457428,1.0,16,820000,complex64,50,0.35492491722106934,6.577407930530299e-05,0,gpu,cuda:0,0.01,constant,1000,schedule_checkpoint_plus_microbatch,4,10323,5,1000,5,adam,0.645140856858236,0.6450750827789307,1,1.0,1,f2e3f187aa52deae94a0a67b3e90fcfe437b067215c50d22bd3ee711783c1890,Haar-random,820000,61,max_steps,8432,float32,1e-06,
